order_id,day,shipping_wave,sku_id,quantity
ORD_00768,6,Afternoon,SKU_462,1003
ORD_00768,6,Afternoon,SKU_125,53
ORD_00768,6,Afternoon,SKU_288,661
ORD_00768,6,Afternoon,SKU_476,701
ORD_00769,1,Afternoon,SKU_184,385
ORD_00769,1,Afternoon,SKU_386,392
ORD_00769,1,Afternoon,SKU_256,481
ORD_00770,7,Afternoon,SKU_024,432
ORD_00770,7,Afternoon,SKU_043,344
ORD_00771,28,Morning,SKU_485,193
ORD_00771,28,Morning,SKU_244,303
ORD_00771,28,Morning,SKU_064,528
ORD_00771,28,Morning,SKU_480,723
ORD_00771,28,Morning,SKU_159,335
ORD_00771,28,Morning,SKU_297,203
ORD_00772,8,Afternoon,SKU_005,700
ORD_00772,8,Afternoon,SKU_189,179
ORD_00772,8,Afternoon,SKU_322,492
ORD_00772,8,Afternoon,SKU_096,363
ORD_00772,8,Afternoon,SKU_481,1262
ORD_00772,8,Afternoon,SKU_192,451
ORD_00773,14,Morning,SKU_235,125
ORD_00773,14,Morning,SKU_490,596
ORD_00773,14,Morning,SKU_377,163
ORD_00774,15,Morning,SKU_396,253
ORD_00774,15,Morning,SKU_159,773
ORD_00774,15,Morning,SKU_217,1200
ORD_00774,15,Morning,SKU_111,782
ORD_00774,15,Morning,SKU_283,363
ORD_00775,11,Afternoon,SKU_205,464
ORD_00775,11,Afternoon,SKU_291,683
ORD_00775,11,Afternoon,SKU_176,874
ORD_00775,11,Afternoon,SKU_244,681
ORD_00776,12,Morning,SKU_250,1008
ORD_00776,12,Morning,SKU_456,844
ORD_00776,12,Morning,SKU_169,1044
ORD_00777,5,Afternoon,SKU_204,576
ORD_00777,5,Afternoon,SKU_441,302
ORD_00777,5,Afternoon,SKU_014,123
ORD_00777,5,Afternoon,SKU_327,333
ORD_00777,5,Afternoon,SKU_344,286
ORD_00777,5,Afternoon,SKU_271,393
ORD_00778,4,Morning,SKU_227,1235
ORD_00778,4,Morning,SKU_037,779
ORD_00778,4,Morning,SKU_449,507
ORD_00779,8,Afternoon,SKU_423,244
ORD_00779,8,Afternoon,SKU_015,116
ORD_00780,28,Afternoon,SKU_137,321
ORD_00780,28,Afternoon,SKU_378,321
ORD_00780,28,Afternoon,SKU_297,334
ORD_00780,28,Afternoon,SKU_187,163
ORD_00780,28,Afternoon,SKU_369,132
ORD_00780,28,Afternoon,SKU_181,343
ORD_00780,28,Afternoon,SKU_316,1005
ORD_00781,17,Morning,SKU_426,922
ORD_00781,17,Morning,SKU_447,1023
ORD_00781,17,Morning,SKU_195,140
ORD_00782,18,Morning,SKU_251,699
ORD_00782,18,Morning,SKU_051,742
ORD_00782,18,Morning,SKU_351,521
ORD_00782,18,Morning,SKU_033,465
ORD_00783,17,Afternoon,SKU_156,357
ORD_00783,17,Afternoon,SKU_312,981
ORD_00784,6,Morning,SKU_264,507
ORD_00784,6,Morning,SKU_027,338
ORD_00784,6,Morning,SKU_192,187
ORD_00784,6,Morning,SKU_497,463
ORD_00784,6,Morning,SKU_255,969
ORD_00785,7,Morning,SKU_484,875
ORD_00785,7,Morning,SKU_327,448
ORD_00785,7,Morning,SKU_052,382
ORD_00785,7,Morning,SKU_313,742
ORD_00785,7,Morning,SKU_376,185
ORD_00786,28,Afternoon,SKU_469,196
ORD_00786,28,Afternoon,SKU_205,220
ORD_00787,6,Afternoon,SKU_322,703
ORD_00787,6,Afternoon,SKU_388,300
ORD_00787,6,Afternoon,SKU_347,367
ORD_00788,15,Morning,SKU_125,228
ORD_00788,15,Morning,SKU_404,700
ORD_00788,15,Morning,SKU_324,308
ORD_00788,15,Morning,SKU_114,203
ORD_00788,15,Morning,SKU_433,846
ORD_00789,28,Morning,SKU_480,156
ORD_00789,28,Morning,SKU_079,487
ORD_00789,28,Morning,SKU_186,162
ORD_00789,28,Morning,SKU_500,1269
ORD_00789,28,Morning,SKU_255,1162
ORD_00790,3,Morning,SKU_447,354
ORD_00790,3,Morning,SKU_244,272
ORD_00790,3,Morning,SKU_189,920
ORD_00790,3,Morning,SKU_409,135
ORD_00790,3,Morning,SKU_251,124
ORD_00791,5,Morning,SKU_373,661
ORD_00791,5,Morning,SKU_028,731
ORD_00791,5,Morning,SKU_290,489
ORD_00791,5,Morning,SKU_243,591
ORD_00791,5,Morning,SKU_118,387
ORD_00792,21,Morning,SKU_376,53
ORD_00792,21,Morning,SKU_270,478
ORD_00793,1,Morning,SKU_490,920
ORD_00793,1,Morning,SKU_018,314
ORD_00793,1,Morning,SKU_087,654
ORD_00793,1,Morning,SKU_027,323
ORD_00793,1,Morning,SKU_311,926
ORD_00794,20,Morning,SKU_476,1004
ORD_00794,20,Morning,SKU_014,708
ORD_00794,20,Morning,SKU_083,625
ORD_00794,20,Morning,SKU_191,289
ORD_00795,20,Afternoon,SKU_488,745
ORD_00795,20,Afternoon,SKU_334,113
ORD_00795,20,Afternoon,SKU_174,285
ORD_00795,20,Afternoon,SKU_305,894
ORD_00796,11,Afternoon,SKU_388,570
ORD_00796,11,Afternoon,SKU_347,278
ORD_00796,11,Afternoon,SKU_111,889
ORD_00796,11,Afternoon,SKU_066,915
ORD_00796,11,Afternoon,SKU_089,1433
ORD_00797,5,Afternoon,SKU_217,250
ORD_00797,5,Afternoon,SKU_058,155
ORD_00797,5,Afternoon,SKU_487,567
ORD_00797,5,Afternoon,SKU_344,327
ORD_00797,5,Afternoon,SKU_014,523
ORD_00797,5,Afternoon,SKU_255,210
ORD_00798,8,Morning,SKU_250,260
ORD_00798,8,Morning,SKU_117,474
ORD_00799,23,Afternoon,SKU_497,436
ORD_00799,23,Afternoon,SKU_262,540
ORD_00799,23,Afternoon,SKU_255,901
ORD_00799,23,Afternoon,SKU_040,807
ORD_00800,15,Morning,SKU_156,222
ORD_00800,15,Morning,SKU_168,1041
ORD_00800,15,Morning,SKU_204,523
ORD_00800,15,Morning,SKU_223,372
ORD_00800,15,Morning,SKU_052,180
ORD_00801,3,Morning,SKU_050,433
ORD_00801,3,Morning,SKU_326,411
ORD_00801,3,Morning,SKU_304,315
ORD_00801,3,Morning,SKU_194,385
ORD_00802,28,Morning,SKU_392,702
ORD_00802,28,Morning,SKU_259,859
ORD_00802,28,Morning,SKU_290,1464
ORD_00802,28,Morning,SKU_092,339
ORD_00803,12,Morning,SKU_373,557
ORD_00803,12,Morning,SKU_236,1010
ORD_00803,12,Morning,SKU_156,124
ORD_00803,12,Morning,SKU_090,343
ORD_00803,12,Morning,SKU_120,1147
ORD_00804,6,Afternoon,SKU_328,695
ORD_00804,6,Afternoon,SKU_375,530
ORD_00805,19,Afternoon,SKU_038,490
ORD_00805,19,Afternoon,SKU_062,245
ORD_00805,19,Afternoon,SKU_388,289
ORD_00805,19,Afternoon,SKU_466,239
ORD_00805,19,Afternoon,SKU_021,378
ORD_00805,19,Afternoon,SKU_351,509
ORD_00806,5,Morning,SKU_282,152
ORD_00806,5,Morning,SKU_079,816
ORD_00806,5,Morning,SKU_072,333
ORD_00807,17,Morning,SKU_186,302
ORD_00807,17,Morning,SKU_075,595
ORD_00807,17,Morning,SKU_496,564
ORD_00807,17,Morning,SKU_322,388
ORD_00808,9,Morning,SKU_304,356
ORD_00808,9,Morning,SKU_186,407
ORD_00808,9,Morning,SKU_270,470
ORD_00808,9,Morning,SKU_205,345
ORD_00808,9,Morning,SKU_418,131
ORD_00808,9,Morning,SKU_235,378
ORD_00809,30,Afternoon,SKU_028,1140
ORD_00809,30,Afternoon,SKU_490,743
ORD_00809,30,Afternoon,SKU_372,334
ORD_00809,30,Afternoon,SKU_111,1112
ORD_00810,18,Afternoon,SKU_318,344
ORD_00810,18,Afternoon,SKU_353,1059
ORD_00810,18,Afternoon,SKU_162,1052
ORD_00810,18,Afternoon,SKU_259,681
ORD_00811,30,Afternoon,SKU_250,286
ORD_00811,30,Afternoon,SKU_433,618
ORD_00811,30,Afternoon,SKU_115,272
ORD_00811,30,Afternoon,SKU_192,287
ORD_00811,30,Afternoon,SKU_255,948
ORD_00811,30,Afternoon,SKU_497,360
ORD_00812,13,Afternoon,SKU_418,616
ORD_00812,13,Afternoon,SKU_374,213
ORD_00812,13,Afternoon,SKU_284,826
ORD_00812,13,Afternoon,SKU_017,469
ORD_00812,13,Afternoon,SKU_495,101
ORD_00812,13,Afternoon,SKU_331,471
ORD_00813,5,Afternoon,SKU_100,368
ORD_00813,5,Afternoon,SKU_140,135
ORD_00813,5,Afternoon,SKU_378,895
ORD_00813,5,Afternoon,SKU_156,86
ORD_00814,19,Afternoon,SKU_370,541
ORD_00814,19,Afternoon,SKU_122,844
ORD_00814,19,Afternoon,SKU_347,793
ORD_00814,19,Afternoon,SKU_092,144
ORD_00814,19,Afternoon,SKU_379,278
ORD_00814,19,Afternoon,SKU_263,223
ORD_00815,1,Morning,SKU_448,678
ORD_00816,28,Afternoon,SKU_168,445
ORD_00816,28,Afternoon,SKU_085,164
ORD_00816,28,Afternoon,SKU_490,450
ORD_00816,28,Afternoon,SKU_227,543
ORD_00816,28,Afternoon,SKU_007,620
ORD_00816,28,Afternoon,SKU_052,808
ORD_00817,14,Morning,SKU_227,573
ORD_00817,14,Morning,SKU_351,992
ORD_00817,14,Morning,SKU_374,103
ORD_00818,30,Afternoon,SKU_276,677
ORD_00818,30,Afternoon,SKU_080,276
ORD_00818,30,Afternoon,SKU_341,826
ORD_00818,30,Afternoon,SKU_029,673
ORD_00819,8,Morning,SKU_027,67
ORD_00819,8,Morning,SKU_115,554
ORD_00819,8,Morning,SKU_481,1290
ORD_00819,8,Morning,SKU_251,493
ORD_00820,8,Afternoon,SKU_082,886
ORD_00820,8,Afternoon,SKU_107,726
ORD_00820,8,Afternoon,SKU_415,532
ORD_00820,8,Afternoon,SKU_176,607
ORD_00821,25,Morning,SKU_256,279
ORD_00821,25,Morning,SKU_011,231
ORD_00821,25,Morning,SKU_020,159
ORD_00821,25,Morning,SKU_270,477
ORD_00821,25,Morning,SKU_490,626
ORD_00821,25,Morning,SKU_318,195
ORD_00822,30,Afternoon,SKU_431,139
ORD_00822,30,Afternoon,SKU_342,78
ORD_00822,30,Afternoon,SKU_463,354
ORD_00822,30,Afternoon,SKU_122,1023
ORD_00822,30,Afternoon,SKU_473,570
ORD_00823,2,Afternoon,SKU_488,151
ORD_00823,2,Afternoon,SKU_362,310
ORD_00823,2,Afternoon,SKU_485,226
ORD_00823,2,Afternoon,SKU_217,885
ORD_00823,2,Afternoon,SKU_418,586
ORD_00823,2,Afternoon,SKU_177,1336
ORD_00824,18,Afternoon,SKU_446,177
ORD_00824,18,Afternoon,SKU_460,325
ORD_00824,18,Afternoon,SKU_408,502
ORD_00824,18,Afternoon,SKU_066,1068
ORD_00824,18,Afternoon,SKU_380,217
ORD_00825,18,Afternoon,SKU_017,646
ORD_00825,18,Afternoon,SKU_270,227
ORD_00826,9,Afternoon,SKU_462,1058
ORD_00826,9,Afternoon,SKU_447,396
ORD_00826,9,Afternoon,SKU_234,517
ORD_00826,9,Afternoon,SKU_040,545
ORD_00826,9,Afternoon,SKU_404,639
ORD_00827,10,Afternoon,SKU_159,667
ORD_00828,24,Afternoon,SKU_461,193
ORD_00828,24,Afternoon,SKU_360,552
ORD_00828,24,Afternoon,SKU_201,587
ORD_00828,24,Afternoon,SKU_205,483
ORD_00828,24,Afternoon,SKU_347,57
ORD_00829,19,Morning,SKU_181,345
ORD_00829,19,Morning,SKU_381,449
ORD_00829,19,Morning,SKU_193,423
ORD_00830,1,Morning,SKU_486,795
ORD_00830,1,Morning,SKU_115,230
ORD_00830,1,Morning,SKU_019,458
ORD_00830,1,Morning,SKU_380,267
ORD_00830,1,Morning,SKU_324,255
ORD_00831,27,Afternoon,SKU_027,513
ORD_00831,27,Afternoon,SKU_116,283
ORD_00831,27,Afternoon,SKU_445,401
ORD_00831,27,Afternoon,SKU_460,181
ORD_00831,27,Afternoon,SKU_167,436
ORD_00831,27,Afternoon,SKU_187,303
ORD_00831,27,Afternoon,SKU_286,276
ORD_00832,23,Morning,SKU_288,429
ORD_00832,23,Morning,SKU_418,933
ORD_00832,23,Morning,SKU_192,538
ORD_00832,23,Morning,SKU_120,631
ORD_00832,23,Morning,SKU_174,316
ORD_00833,10,Afternoon,SKU_075,439
ORD_00833,10,Afternoon,SKU_195,213
ORD_00833,10,Afternoon,SKU_496,154
ORD_00833,10,Afternoon,SKU_229,183
ORD_00833,10,Afternoon,SKU_459,229
ORD_00833,10,Afternoon,SKU_462,532
ORD_00834,28,Morning,SKU_476,676
ORD_00834,28,Morning,SKU_159,386
ORD_00834,28,Morning,SKU_255,484
ORD_00834,28,Morning,SKU_379,645
ORD_00834,28,Morning,SKU_256,254
ORD_00834,28,Morning,SKU_087,867
ORD_00835,7,Morning,SKU_186,105
ORD_00835,7,Morning,SKU_100,87
ORD_00835,7,Morning,SKU_423,358
ORD_00835,7,Morning,SKU_441,664
ORD_00835,7,Morning,SKU_151,247
ORD_00836,14,Morning,SKU_478,483
ORD_00836,14,Morning,SKU_028,251
ORD_00836,14,Morning,SKU_466,347
ORD_00836,14,Morning,SKU_041,660
ORD_00836,14,Morning,SKU_490,684
ORD_00836,14,Morning,SKU_446,339
ORD_00837,19,Afternoon,SKU_255,463
ORD_00837,19,Afternoon,SKU_111,760
ORD_00837,19,Afternoon,SKU_093,629
ORD_00837,19,Afternoon,SKU_181,675
ORD_00837,19,Afternoon,SKU_244,219
ORD_00837,19,Afternoon,SKU_015,278
ORD_00838,8,Morning,SKU_280,292
ORD_00838,8,Morning,SKU_255,580
ORD_00838,8,Morning,SKU_046,142
ORD_00838,8,Morning,SKU_388,294
ORD_00838,8,Morning,SKU_369,345
ORD_00838,8,Morning,SKU_079,445
ORD_00838,8,Morning,SKU_293,143
ORD_00838,8,Morning,SKU_155,361
ORD_00839,4,Afternoon,SKU_052,775
ORD_00840,8,Afternoon,SKU_155,315
ORD_00840,8,Afternoon,SKU_262,158
ORD_00840,8,Afternoon,SKU_046,528
ORD_00840,8,Afternoon,SKU_243,244
ORD_00841,11,Afternoon,SKU_159,552
ORD_00841,11,Afternoon,SKU_151,82
ORD_00841,11,Afternoon,SKU_469,295
ORD_00841,11,Afternoon,SKU_125,168
ORD_00841,11,Afternoon,SKU_443,109
ORD_00841,11,Afternoon,SKU_377,574
ORD_00841,11,Afternoon,SKU_454,732
ORD_00842,9,Morning,SKU_279,312
ORD_00842,9,Morning,SKU_155,823
ORD_00842,9,Morning,SKU_489,157
ORD_00842,9,Morning,SKU_327,216
ORD_00842,9,Morning,SKU_105,748
ORD_00842,9,Morning,SKU_264,357
ORD_00842,9,Morning,SKU_375,205
ORD_00843,8,Afternoon,SKU_448,229
ORD_00843,8,Afternoon,SKU_121,221
ORD_00843,8,Afternoon,SKU_176,1026
ORD_00843,8,Afternoon,SKU_341,935
ORD_00843,8,Afternoon,SKU_235,653
ORD_00844,8,Morning,SKU_478,624
ORD_00844,8,Morning,SKU_052,493
ORD_00844,8,Morning,SKU_452,470
ORD_00844,8,Morning,SKU_442,356
ORD_00844,8,Morning,SKU_144,703
ORD_00845,26,Morning,SKU_116,930
ORD_00845,26,Morning,SKU_249,352
ORD_00845,26,Morning,SKU_408,531
ORD_00845,26,Morning,SKU_292,340
ORD_00846,9,Morning,SKU_093,213
ORD_00846,9,Morning,SKU_090,551
ORD_00846,9,Morning,SKU_459,179
ORD_00846,9,Morning,SKU_376,220
ORD_00846,9,Morning,SKU_038,445
ORD_00846,9,Morning,SKU_326,278
ORD_00846,9,Morning,SKU_083,198
ORD_00846,9,Morning,SKU_014,103
ORD_00847,3,Morning,SKU_041,1024
ORD_00847,3,Morning,SKU_409,354
ORD_00847,3,Morning,SKU_212,566
ORD_00847,3,Morning,SKU_192,334
ORD_00847,3,Morning,SKU_093,379
ORD_00848,6,Afternoon,SKU_221,412
ORD_00848,6,Afternoon,SKU_473,162
ORD_00848,6,Afternoon,SKU_377,376
ORD_00848,6,Afternoon,SKU_375,523
ORD_00848,6,Afternoon,SKU_447,929
ORD_00848,6,Afternoon,SKU_409,341
ORD_00849,28,Morning,SKU_324,557
ORD_00849,28,Morning,SKU_457,105
ORD_00849,28,Morning,SKU_393,450
ORD_00849,28,Morning,SKU_404,529
ORD_00849,28,Morning,SKU_220,171
ORD_00849,28,Morning,SKU_352,700
ORD_00850,26,Afternoon,SKU_376,175
ORD_00850,26,Afternoon,SKU_272,464
ORD_00850,26,Afternoon,SKU_493,456
ORD_00850,26,Afternoon,SKU_409,447
ORD_00850,26,Afternoon,SKU_270,217
ORD_00851,29,Morning,SKU_418,401
ORD_00851,29,Morning,SKU_456,776
ORD_00851,29,Morning,SKU_312,773
ORD_00851,29,Morning,SKU_008,417
ORD_00852,25,Morning,SKU_284,921
ORD_00852,25,Morning,SKU_017,465
ORD_00852,25,Morning,SKU_298,728
ORD_00852,25,Morning,SKU_477,115
ORD_00853,2,Afternoon,SKU_351,983
ORD_00853,2,Afternoon,SKU_354,815
ORD_00853,2,Afternoon,SKU_260,340
ORD_00853,2,Afternoon,SKU_381,878
ORD_00854,4,Afternoon,SKU_445,738
ORD_00854,4,Afternoon,SKU_312,361
ORD_00854,4,Afternoon,SKU_400,206
ORD_00854,4,Afternoon,SKU_093,683
ORD_00854,4,Afternoon,SKU_137,469
ORD_00854,4,Afternoon,SKU_259,196
ORD_00855,16,Afternoon,SKU_376,99
ORD_00855,16,Afternoon,SKU_159,851
ORD_00855,16,Afternoon,SKU_210,343
ORD_00855,16,Afternoon,SKU_357,361
ORD_00855,16,Afternoon,SKU_316,188
ORD_00855,16,Afternoon,SKU_293,802
ORD_00856,24,Afternoon,SKU_108,127
ORD_00856,24,Afternoon,SKU_235,184
ORD_00856,24,Afternoon,SKU_017,488
ORD_00856,24,Afternoon,SKU_316,309
ORD_00856,24,Afternoon,SKU_312,722
ORD_00856,24,Afternoon,SKU_431,456
ORD_00856,24,Afternoon,SKU_469,576
ORD_00857,6,Morning,SKU_264,153
ORD_00857,6,Morning,SKU_052,597
ORD_00857,6,Morning,SKU_130,401
ORD_00857,6,Morning,SKU_454,300
ORD_00857,6,Morning,SKU_466,335
ORD_00857,6,Morning,SKU_121,467
ORD_00857,6,Morning,SKU_055,21
ORD_00858,16,Morning,SKU_351,997
ORD_00858,16,Morning,SKU_353,831
ORD_00858,16,Morning,SKU_087,1140
ORD_00858,16,Morning,SKU_037,230
ORD_00858,16,Morning,SKU_070,48
ORD_00859,6,Afternoon,SKU_120,663
ORD_00859,6,Afternoon,SKU_214,606
ORD_00859,6,Afternoon,SKU_009,899
ORD_00859,6,Afternoon,SKU_243,355
ORD_00860,12,Afternoon,SKU_350,413
ORD_00860,12,Afternoon,SKU_056,174
ORD_00860,12,Afternoon,SKU_406,681
ORD_00860,12,Afternoon,SKU_377,898
ORD_00861,20,Morning,SKU_406,112
ORD_00861,20,Morning,SKU_156,245
ORD_00861,20,Morning,SKU_122,400
ORD_00861,20,Morning,SKU_319,560
ORD_00861,20,Morning,SKU_206,647
ORD_00861,20,Morning,SKU_370,629
ORD_00862,26,Afternoon,SKU_354,313
ORD_00862,26,Afternoon,SKU_458,353
ORD_00862,26,Afternoon,SKU_488,226
ORD_00862,26,Afternoon,SKU_033,406
ORD_00862,26,Afternoon,SKU_331,117
ORD_00862,26,Afternoon,SKU_340,260
ORD_00862,26,Afternoon,SKU_070,255
ORD_00863,28,Morning,SKU_104,298
ORD_00863,28,Morning,SKU_375,652
ORD_00863,28,Morning,SKU_079,626
ORD_00863,28,Morning,SKU_334,224
ORD_00864,6,Afternoon,SKU_388,770
ORD_00864,6,Afternoon,SKU_481,413
ORD_00865,2,Afternoon,SKU_122,742
ORD_00866,30,Afternoon,SKU_100,165
ORD_00866,30,Afternoon,SKU_231,607
ORD_00866,30,Afternoon,SKU_156,383
ORD_00866,30,Afternoon,SKU_256,489
ORD_00867,18,Afternoon,SKU_279,196
ORD_00867,18,Afternoon,SKU_480,554
ORD_00867,18,Afternoon,SKU_089,1383
ORD_00867,18,Afternoon,SKU_236,284
ORD_00867,18,Afternoon,SKU_184,786
ORD_00868,24,Morning,SKU_378,752
ORD_00868,24,Morning,SKU_465,233
ORD_00868,24,Morning,SKU_142,633
ORD_00868,24,Morning,SKU_068,200
ORD_00868,24,Morning,SKU_379,778
ORD_00869,17,Morning,SKU_253,71
ORD_00869,17,Morning,SKU_212,616
ORD_00869,17,Morning,SKU_469,850
ORD_00870,24,Morning,SKU_223,596
ORD_00870,24,Morning,SKU_020,740
ORD_00870,24,Morning,SKU_038,647
ORD_00870,24,Morning,SKU_352,724
ORD_00871,17,Morning,SKU_193,664
ORD_00871,17,Morning,SKU_111,538
ORD_00871,17,Morning,SKU_144,954
ORD_00871,17,Morning,SKU_191,55
ORD_00872,18,Afternoon,SKU_409,515
ORD_00872,18,Afternoon,SKU_255,232
ORD_00873,29,Morning,SKU_278,427
ORD_00873,29,Morning,SKU_302,453
ORD_00873,29,Morning,SKU_318,351
ORD_00873,29,Morning,SKU_344,348
ORD_00873,29,Morning,SKU_093,177
ORD_00873,29,Morning,SKU_223,416
ORD_00874,6,Afternoon,SKU_270,176
ORD_00874,6,Afternoon,SKU_159,888
ORD_00874,6,Afternoon,SKU_176,550
ORD_00874,6,Afternoon,SKU_093,333
ORD_00875,14,Afternoon,SKU_062,566
ORD_00875,14,Afternoon,SKU_160,414
ORD_00875,14,Afternoon,SKU_463,200
ORD_00875,14,Afternoon,SKU_426,154
ORD_00876,23,Afternoon,SKU_259,725
ORD_00876,23,Afternoon,SKU_342,423
ORD_00876,23,Afternoon,SKU_079,432
ORD_00877,25,Afternoon,SKU_432,528
ORD_00878,24,Morning,SKU_304,309
ORD_00878,24,Morning,SKU_107,235
ORD_00878,24,Morning,SKU_172,407
ORD_00878,24,Morning,SKU_041,297
ORD_00878,24,Morning,SKU_191,184
ORD_00878,24,Morning,SKU_342,241
ORD_00878,24,Morning,SKU_225,238
ORD_00879,25,Morning,SKU_393,336
ORD_00879,25,Morning,SKU_431,682
ORD_00880,25,Morning,SKU_462,955
ORD_00880,25,Morning,SKU_460,182
ORD_00880,25,Morning,SKU_280,291
ORD_00880,25,Morning,SKU_475,273
ORD_00880,25,Morning,SKU_041,386
ORD_00880,25,Morning,SKU_456,155
ORD_00880,25,Morning,SKU_388,864
ORD_00881,13,Afternoon,SKU_189,141
ORD_00881,13,Afternoon,SKU_452,243
ORD_00881,13,Afternoon,SKU_212,854
ORD_00881,13,Afternoon,SKU_058,159
ORD_00881,13,Afternoon,SKU_353,355
ORD_00881,13,Afternoon,SKU_050,641
ORD_00881,13,Afternoon,SKU_484,131
ORD_00881,13,Afternoon,SKU_187,184
ORD_00882,7,Afternoon,SKU_433,887
ORD_00882,7,Afternoon,SKU_102,114
ORD_00882,7,Afternoon,SKU_076,609
ORD_00882,7,Afternoon,SKU_027,112
ORD_00882,7,Afternoon,SKU_251,537
ORD_00882,7,Afternoon,SKU_317,152
ORD_00883,11,Afternoon,SKU_318,376
ORD_00883,11,Afternoon,SKU_462,208
ORD_00883,11,Afternoon,SKU_151,625
ORD_00883,11,Afternoon,SKU_109,573
ORD_00883,11,Afternoon,SKU_248,597
ORD_00883,11,Afternoon,SKU_244,189
ORD_00884,23,Afternoon,SKU_093,735
ORD_00884,23,Afternoon,SKU_024,1348
ORD_00884,23,Afternoon,SKU_428,478
ORD_00885,21,Morning,SKU_168,506
ORD_00885,21,Morning,SKU_426,552
ORD_00885,21,Morning,SKU_083,552
ORD_00885,21,Morning,SKU_027,411
ORD_00885,21,Morning,SKU_058,137
ORD_00886,9,Morning,SKU_007,553
ORD_00886,9,Morning,SKU_229,99
ORD_00886,9,Morning,SKU_052,836
ORD_00886,9,Morning,SKU_308,1352
ORD_00886,9,Morning,SKU_079,488
ORD_00887,7,Morning,SKU_195,451
ORD_00887,7,Morning,SKU_441,209
ORD_00887,7,Morning,SKU_094,465
ORD_00887,7,Morning,SKU_360,89
ORD_00887,7,Morning,SKU_347,138
ORD_00887,7,Morning,SKU_226,237
ORD_00887,7,Morning,SKU_105,324
ORD_00888,1,Afternoon,SKU_259,143
ORD_00888,1,Afternoon,SKU_486,690
ORD_00888,1,Afternoon,SKU_462,795
ORD_00888,1,Afternoon,SKU_423,194
ORD_00888,1,Afternoon,SKU_350,361
ORD_00888,1,Afternoon,SKU_144,328
ORD_00889,8,Morning,SKU_497,567
ORD_00889,8,Morning,SKU_305,950
ORD_00889,8,Morning,SKU_093,473
ORD_00889,8,Morning,SKU_465,140
ORD_00890,12,Afternoon,SKU_251,353
ORD_00890,12,Afternoon,SKU_001,115
ORD_00890,12,Afternoon,SKU_006,797
ORD_00890,12,Afternoon,SKU_259,170
ORD_00890,12,Afternoon,SKU_131,446
ORD_00890,12,Afternoon,SKU_286,256
ORD_00890,12,Afternoon,SKU_490,263
ORD_00890,12,Afternoon,SKU_014,258
ORD_00891,10,Morning,SKU_272,131
ORD_00891,10,Morning,SKU_358,299
ORD_00891,10,Morning,SKU_443,63
ORD_00892,28,Afternoon,SKU_047,291
ORD_00892,28,Afternoon,SKU_423,145
ORD_00892,28,Afternoon,SKU_156,261
ORD_00892,28,Afternoon,SKU_462,794
ORD_00892,28,Afternoon,SKU_354,542
ORD_00892,28,Afternoon,SKU_405,698
ORD_00893,5,Afternoon,SKU_129,247
ORD_00893,5,Afternoon,SKU_311,798
ORD_00893,5,Afternoon,SKU_326,296
ORD_00893,5,Afternoon,SKU_384,866
ORD_00893,5,Afternoon,SKU_187,467
ORD_00894,23,Afternoon,SKU_191,120
ORD_00894,23,Afternoon,SKU_423,323
ORD_00894,23,Afternoon,SKU_204,249
ORD_00894,23,Afternoon,SKU_347,557
ORD_00894,23,Afternoon,SKU_354,249
ORD_00895,15,Afternoon,SKU_481,852
ORD_00895,15,Afternoon,SKU_139,416
ORD_00895,15,Afternoon,SKU_463,526
ORD_00895,15,Afternoon,SKU_193,290
ORD_00896,17,Morning,SKU_279,503
ORD_00896,17,Morning,SKU_312,309
ORD_00896,17,Morning,SKU_386,237
ORD_00896,17,Morning,SKU_159,968
ORD_00896,17,Morning,SKU_314,265
ORD_00896,17,Morning,SKU_098,626
ORD_00897,11,Afternoon,SKU_408,189
ORD_00897,11,Afternoon,SKU_256,348
ORD_00897,11,Afternoon,SKU_286,679
ORD_00897,11,Afternoon,SKU_423,464
ORD_00897,11,Afternoon,SKU_480,428
ORD_00898,29,Afternoon,SKU_187,518
ORD_00898,29,Afternoon,SKU_476,978
ORD_00898,29,Afternoon,SKU_462,603
ORD_00898,29,Afternoon,SKU_125,439
ORD_00899,7,Morning,SKU_290,1197
ORD_00899,7,Morning,SKU_318,503
ORD_00900,7,Morning,SKU_251,634
ORD_00900,7,Morning,SKU_159,202
ORD_00900,7,Morning,SKU_082,251
ORD_00900,7,Morning,SKU_329,155
ORD_00900,7,Morning,SKU_225,227
ORD_00901,12,Afternoon,SKU_433,979
ORD_00902,29,Morning,SKU_409,502
ORD_00902,29,Morning,SKU_192,443
ORD_00902,29,Morning,SKU_028,495
ORD_00902,29,Morning,SKU_130,594
ORD_00902,29,Morning,SKU_312,303
ORD_00902,29,Morning,SKU_065,61
ORD_00903,14,Afternoon,SKU_329,167
ORD_00903,14,Afternoon,SKU_059,533
ORD_00903,14,Afternoon,SKU_327,259
ORD_00903,14,Afternoon,SKU_233,407
ORD_00904,21,Morning,SKU_144,567
ORD_00905,16,Morning,SKU_270,768
ORD_00905,16,Morning,SKU_480,349
ORD_00906,22,Afternoon,SKU_038,836
ORD_00906,22,Afternoon,SKU_331,318
ORD_00906,22,Afternoon,SKU_433,814
ORD_00906,22,Afternoon,SKU_326,277
ORD_00906,22,Afternoon,SKU_354,186
ORD_00907,16,Morning,SKU_400,250
ORD_00907,16,Morning,SKU_217,1130
